user_id,matched_user_id,text_similarity,mbti_score,location_score,compatibility_score,action,timestamp
U034,U074,4.61,55.0,50.0,28.8,1,2025-06-30
U034,U069,1.85,45.0,50.0,24.42,1,2025-03-02
U034,U005,0.8,30.0,50.0,19.4,1,2025-07-07
U034,U011,2.01,55.0,100.0,37.51,0,2025-05-12
U034,U050,4.76,45.0,10.0,17.88,0,2025-03-15
U034,U041,5.95,65.0,10.0,24.48,0,2025-05-10
U034,U061,63.13,55.0,10.0,50.06,1,2025-04-27
U034,U014,2.62,10.0,10.0,6.31,0,2025-03-28
U034,U025,2.12,55.0,100.0,37.56,0,2025-01-19
U034,U055,8.77,75.0,10.0,28.89,1,2025-03-20
U034,U049,5.11,75.0,10.0,27.06,0,2025-03-08
U034,U008,7.09,45.0,10.0,19.05,1,2025-04-16
U034,U030,62.58,45.0,10.0,46.79,1,2025-03-29
U034,U010,1.42,45.0,10.0,16.21,0,2025-02-14
U034,U031,2.81,45.0,10.0,16.9,1,2025-03-19
U034,U071,4.11,30.0,10.0,13.06,1,2025-04-06
U034,U003,1.55,100.0,50.0,40.77,0,2025-06-12
U034,U075,4.21,100.0,10.0,34.11,1,2025-02-12
U034,U002,4.62,55.0,10.0,20.81,0,2025-01-12
U034,U026,2.69,45.0,50.0,24.85,0,2025-03-11
U035,U050,5.13,45.0,10.0,18.06,0,2025-04-27
U035,U029,7.27,45.0,50.0,27.14,1,2025-01-28
U035,U003,6.15,30.0,50.0,22.08,0,2025-07-02
U035,U020,46.43,30.0,10.0,34.21,1,2025-02-20
U035,U031,2.63,45.0,10.0,16.81,0,2025-07-05
U035,U068,5.03,10.0,10.0,7.51,0,2025-04-18
U035,U014,3.98,45.0,10.0,17.49,0,2025-01-16
U035,U074,5.5,55.0,50.0,29.25,0,2025-03-04
U035,U071,2.95,100.0,10.0,33.47,0,2025-06-02
U035,U045,4.47,45.0,10.0,17.73,1,2025-06-02
U035,U048,3.47,45.0,10.0,17.23,0,2025-02-21
U035,U005,39.59,55.0,50.0,46.29,0,2025-02-23
U035,U058,5.73,45.0,10.0,18.36,0,2025-06-12
U035,U019,2.03,45.0,10.0,16.52,0,2025-02-27
U035,U066,41.61,45.0,50.0,44.3,1,2025-03-28
U035,U001,34.08,75.0,10.0,41.54,1,2025-02-26
U035,U049,3.2,45.0,10.0,17.1,1,2025-04-06
U035,U041,5.05,10.0,10.0,7.53,0,2025-02-26
U035,U046,5.93,100.0,10.0,34.97,0,2025-05-20
U035,U069,10.41,45.0,50.0,28.7,0,2025-04-19
U035,U008,5.73,45.0,10.0,18.36,1,2025-05-23
U035,U062,4.68,10.0,10.0,7.34,1,2025-01-21
U035,U018,4.24,45.0,10.0,17.62,0,2025-03-01
U035,U070,5.5,30.0,10.0,13.75,0,2025-01-15
U035,U044,36.3,100.0,10.0,50.15,1,2025-02-26
U035,U036,3.51,75.0,100.0,44.26,1,2025-05-20
U035,U004,64.07,55.0,10.0,50.53,1,2025-01-24
U036,U024,32.09,30.0,10.0,27.04,0,2025-02-16
U036,U051,85.17,100.0,10.0,74.58,1,2025-03-24
U036,U054,5.58,30.0,50.0,21.79,1,2025-03-01
U036,U062,1.87,10.0,10.0,5.94,0,2025-05-09
U036,U007,15.94,75.0,50.0,40.47,1,2025-03-07
U036,U044,1.05,100.0,10.0,32.53,0,2025-03-07
U036,U049,4.19,45.0,10.0,17.6,1,2025-02-05
U036,U066,4.24,45.0,50.0,25.62,0,2025-02-10
U036,U015,35.23,100.0,10.0,49.61,1,2025-03-07
U036,U063,3.2,45.0,10.0,17.1,0,2025-02-09
U036,U023,63.44,65.0,10.0,53.22,0,2025-01-27
U036,U053,6.31,30.0,50.0,22.16,1,2025-02-13
U036,U073,5.01,100.0,100.0,52.51,1,2025-04-29
U036,U028,5.18,45.0,10.0,18.09,1,2025-05-27
U036,U046,4.56,100.0,10.0,34.28,0,2025-06-22
U036,U020,2.73,30.0,10.0,12.36,0,2025-03-18
U036,U058,3.32,45.0,10.0,17.16,0,2025-01-28
U036,U016,6.93,100.0,50.0,43.46,1,2025-05-29
U036,U033,4.74,30.0,10.0,13.37,0,2025-03-07
U036,U041,4.06,10.0,10.0,7.03,0,2025-01-22
U036,U027,2.2,10.0,10.0,6.1,0,2025-05-12
U036,U030,1.97,45.0,10.0,16.49,0,2025-04-01
U036,U032,18.77,45.0,10.0,24.88,0,2025-05-16
U036,U009,0.93,10.0,50.0,13.46,0,2025-01-25
U036,U068,64.8,10.0,10.0,37.4,0,2025-02-10
U036,U025,3.56,30.0,100.0,30.78,0,2025-03-24
U036,U070,2.9,30.0,10.0,12.45,1,2025-07-06
U037,U022,3.34,45.0,10.0,17.17,0,2025-04-17
U037,U057,1.57,45.0,50.0,24.29,0,2025-03-03
U037,U020,10.39,45.0,10.0,20.7,1,2025-05-10
U037,U018,3.26,65.0,10.0,23.13,0,2025-04-12
U037,U053,51.36,45.0,10.0,41.18,1,2025-02-06
U037,U002,7.84,45.0,50.0,27.42,1,2025-04-17
U037,U042,7.06,55.0,100.0,40.03,0,2025-01-26
U037,U051,8.24,75.0,100.0,46.62,0,2025-07-02
U037,U071,9.54,75.0,50.0,37.27,1,2025-02-16
U037,U017,20.6,55.0,50.0,36.8,0,2025-03-18
U037,U024,6.75,45.0,50.0,26.88,0,2025-05-15
U037,U019,5.53,55.0,50.0,29.26,0,2025-03-01
U037,U035,9.03,100.0,10.0,36.52,0,2025-05-13
U037,U045,15.8,55.0,100.0,44.4,0,2025-02-05
U037,U003,2.04,45.0,10.0,16.52,1,2025-06-16
U037,U063,2.27,55.0,50.0,27.63,0,2025-05-03
U037,U034,4.42,30.0,10.0,13.21,1,2025-03-05
U037,U008,3.7,30.0,10.0,12.85,0,2025-06-17
U037,U039,1.4,30.0,10.0,11.7,1,2025-06-09
U037,U072,1.01,55.0,50.0,27.0,1,2025-02-15
U037,U001,6.65,100.0,50.0,43.32,1,2025-03-12
U037,U070,4.06,45.0,10.0,17.53,0,2025-04-28
U037,U058,3.7,65.0,10.0,23.35,1,2025-03-18
U037,U006,8.22,55.0,50.0,30.61,1,2025-02-20
U037,U047,4.05,45.0,50.0,25.53,0,2025-05-27
U037,U068,4.35,55.0,10.0,20.68,0,2025-07-07
U037,U014,1.05,55.0,50.0,27.03,0,2025-03-28
U038,U011,13.27,45.0,10.0,22.13,1,2025-03-16
U038,U065,5.56,45.0,10.0,18.28,1,2025-02-20
U038,U012,0.33,45.0,10.0,15.67,0,2025-02-05
U038,U026,9.29,55.0,10.0,23.15,0,2025-01-28
U038,U056,5.93,45.0,10.0,18.47,0,2025-03-31
U038,U042,5.68,30.0,10.0,13.84,1,2025-06-11
U038,U040,4.74,45.0,10.0,17.87,0,2025-02-07
U038,U057,2.52,75.0,10.0,25.76,1,2025-03-19
U038,U052,53.56,55.0,10.0,45.28,0,2025-01-26
U038,U035,49.03,55.0,10.0,43.01,1,2025-03-29
U038,U002,31.8,45.0,10.0,31.4,1,2025-06-21
U038,U032,5.7,65.0,10.0,24.35,1,2025-06-06
U038,U004,3.96,75.0,10.0,26.48,0,2025-01-19
U038,U046,18.17,45.0,50.0,32.59,1,2025-04-22
U038,U072,5.05,100.0,10.0,34.52,0,2025-02-05
U038,U049,2.47,30.0,50.0,20.24,0,2025-04-01
U038,U075,11.21,45.0,10.0,21.11,0,2025-06-20
U038,U022,0.0,45.0,50.0,23.5,1,2025-05-26
U038,U008,0.0,55.0,50.0,26.5,0,2025-02-13
U038,U073,10.1,45.0,10.0,20.55,1,2025-01-13
U038,U024,11.99,10.0,10.0,11.0,1,2025-06-08
U038,U034,2.2,30.0,10.0,12.1,0,2025-03-05
U038,U067,3.13,100.0,10.0,33.56,1,2025-05-24
U038,U003,34.76,45.0,10.0,32.88,1,2025-02-20
U038,U069,12.2,100.0,10.0,38.1,1,2025-03-24
U038,U060,4.0,55.0,100.0,38.5,0,2025-03-21
U038,U047,5.6,45.0,10.0,18.3,0,2025-05-08
U039,U018,8.68,45.0,50.0,27.84,1,2025-03-17
U039,U070,5.94,55.0,50.0,29.47,0,2025-03-19
U039,U068,10.28,45.0,100.0,38.64,1,2025-03-07
U039,U069,6.89,10.0,10.0,8.45,0,2025-04-16
U039,U056,5.28,30.0,10.0,13.64,0,2025-02-13
U039,U044,8.75,30.0,10.0,15.37,0,2025-05-15
U039,U073,0.33,30.0,10.0,11.17,0,2025-05-05
U039,U031,9.58,10.0,100.0,27.79,1,2025-03-21
U039,U011,7.5,30.0,10.0,14.75,1,2025-06-18
U039,U054,1.36,100.0,10.0,32.68,1,2025-06-11
U039,U043,9.83,55.0,10.0,23.41,0,2025-05-28
U039,U020,15.82,100.0,50.0,47.91,1,2025-03-20
U039,U042,7.55,45.0,10.0,19.28,0,2025-04-08
U039,U001,7.59,45.0,10.0,19.29,0,2025-06-23
U039,U026,10.27,45.0,10.0,20.64,1,2025-05-22
U039,U028,5.2,45.0,50.0,26.1,1,2025-02-15
U039,U058,0.96,45.0,10.0,15.98,0,2025-06-28
U039,U048,37.6,10.0,10.0,23.8,1,2025-01-25
U039,U023,5.67,30.0,10.0,13.83,1,2025-01-11
U039,U038,16.94,55.0,50.0,34.97,1,2025-05-08
U039,U014,42.43,45.0,10.0,36.71,0,2025-04-10
U039,U033,1.28,100.0,10.0,32.64,1,2025-06-28
U039,U041,4.71,45.0,50.0,25.85,1,2025-03-03
U039,U030,7.51,75.0,100.0,46.25,1,2025-06-05
U039,U060,9.2,45.0,50.0,28.1,0,2025-07-07
U039,U035,8.7,45.0,10.0,19.85,1,2025-03-14
U039,U075,10.17,55.0,10.0,23.58,0,2025-06-13
U040,U004,30.58,45.0,100.0,48.79,1,2025-03-08
U040,U037,4.29,45.0,50.0,25.64,1,2025-01-18
U040,U023,3.26,10.0,50.0,14.63,0,2025-03-30
U040,U019,4.48,30.0,50.0,21.24,1,2025-04-05
U040,U063,3.13,30.0,50.0,20.56,0,2025-03-30
U040,U041,3.82,55.0,10.0,20.41,0,2025-01-23
U040,U017,4.76,55.0,100.0,38.88,1,2025-04-10
U040,U046,37.06,45.0,10.0,34.03,0,2025-06-29
U040,U007,4.39,30.0,10.0,13.2,0,2025-05-24
U040,U068,28.65,55.0,10.0,32.83,1,2025-02-24
U040,U070,2.9,45.0,10.0,16.95,0,2025-05-18
U040,U022,3.07,45.0,10.0,17.04,1,2025-05-14
U040,U050,3.81,30.0,10.0,12.91,1,2025-03-03
U040,U024,2.17,65.0,50.0,30.59,0,2025-01-11
U040,U058,2.9,55.0,10.0,19.95,0,2025-02-02
U040,U014,1.42,30.0,50.0,19.71,1,2025-05-18
U040,U056,1.32,45.0,100.0,34.16,0,2025-01-12
U040,U043,3.02,45.0,100.0,35.01,1,2025-02-23
U040,U051,4.8,45.0,50.0,25.9,1,2025-02-13
U040,U011,40.29,45.0,10.0,35.64,1,2025-06-02
U040,U032,5.13,30.0,10.0,13.57,0,2025-03-29
U040,U013,0.23,30.0,10.0,11.12,0,2025-05-30
U040,U048,3.25,30.0,10.0,12.63,0,2025-02-19
U040,U060,3.25,30.0,10.0,12.62,0,2025-02-17
U040,U042,5.1,55.0,50.0,29.05,0,2025-06-19
U040,U033,3.95,65.0,50.0,31.48,1,2025-05-16
U040,U029,8.51,30.0,10.0,15.25,0,2025-05-06
U041,U038,5.85,30.0,50.0,21.92,0,2025-05-26
U041,U010,2.37,45.0,10.0,16.69,1,2025-01-18
U041,U008,60.79,45.0,50.0,53.9,1,2025-05-09
U041,U012,4.53,55.0,10.0,20.76,0,2025-04-01
U041,U006,6.8,75.0,10.0,27.9,0,2025-03-25
U041,U013,6.85,45.0,10.0,18.92,0,2025-04-25
U041,U066,4.06,45.0,10.0,17.53,0,2025-01-29
U041,U023,4.89,30.0,10.0,13.44,1,2025-05-08
U041,U065,1.71,100.0,10.0,32.86,1,2025-01-17
U041,U075,31.81,55.0,10.0,34.41,1,2025-03-19
U041,U054,2.57,55.0,10.0,19.78,1,2025-05-15
U041,U050,4.49,45.0,50.0,25.75,1,2025-05-20
U041,U045,89.03,45.0,10.0,60.02,0,2025-07-02
U041,U074,1.14,100.0,10.0,32.57,1,2025-02-22
U041,U011,2.34,30.0,10.0,12.17,1,2025-02-19
U041,U040,3.82,55.0,10.0,20.41,0,2025-05-19
U041,U033,5.93,55.0,10.0,21.46,1,2025-04-25
U041,U027,5.12,75.0,100.0,45.06,0,2025-05-16
U041,U015,17.28,55.0,50.0,35.14,1,2025-05-07
U041,U007,26.4,10.0,10.0,18.2,1,2025-03-07
U041,U003,3.59,55.0,10.0,20.29,1,2025-02-27
U041,U072,1.56,45.0,10.0,16.28,0,2025-01-20
U041,U071,2.41,55.0,10.0,19.7,1,2025-04-19
U041,U069,3.36,45.0,10.0,17.18,0,2025-05-03
U041,U034,5.95,65.0,10.0,24.48,1,2025-01-17
U041,U020,6.63,55.0,50.0,29.82,0,2025-01-29
U041,U043,29.21,100.0,10.0,46.6,1,2025-05-17
U042,U038,5.68,30.0,10.0,13.84,1,2025-04-23
U042,U046,6.57,55.0,10.0,21.79,1,2025-05-27
U042,U044,2.6,55.0,10.0,19.8,1,2025-03-02
U042,U003,8.36,55.0,10.0,22.68,0,2025-02-12
U042,U004,5.18,30.0,50.0,21.59,1,2025-05-09
U042,U025,19.43,55.0,10.0,28.21,0,2025-06-05
U042,U068,5.09,75.0,10.0,27.05,1,2025-05-22
U042,U024,32.43,55.0,50.0,42.71,0,2025-05-18
U042,U011,8.11,30.0,10.0,15.06,0,2025-02-15
U042,U020,5.86,55.0,10.0,21.43,1,2025-06-08
U042,U045,1.78,45.0,100.0,34.39,0,2025-02-07
U042,U054,3.2,55.0,10.0,20.1,1,2025-04-14
U042,U065,5.85,100.0,50.0,42.93,1,2025-07-05
U042,U066,2.52,45.0,10.0,16.76,1,2025-06-24
U042,U053,4.4,55.0,10.0,20.7,0,2025-03-28
U042,U052,3.52,10.0,10.0,6.76,0,2025-04-09
U042,U009,4.42,75.0,10.0,26.71,0,2025-03-15
U042,U021,28.91,55.0,10.0,32.95,1,2025-02-22
U042,U010,4.18,45.0,50.0,25.59,0,2025-05-12
U042,U067,35.13,45.0,10.0,33.07,1,2025-02-24
U042,U062,6.23,75.0,10.0,27.62,1,2025-04-04
U042,U014,5.55,45.0,50.0,26.28,0,2025-06-17
U042,U036,27.11,10.0,10.0,18.55,1,2025-05-04
U042,U072,5.31,45.0,50.0,26.16,1,2025-04-24
U042,U002,38.88,55.0,50.0,45.94,0,2025-03-08
U042,U006,4.46,75.0,50.0,34.73,0,2025-01-29
U042,U017,3.45,75.0,50.0,34.23,1,2025-05-10
U043,U069,2.19,30.0,10.0,12.09,0,2025-01-28
U043,U014,3.33,30.0,50.0,20.67,0,2025-06-09
U043,U042,1.24,100.0,50.0,40.62,0,2025-03-23
U043,U027,2.62,100.0,10.0,33.31,0,2025-01-28
U043,U006,0.45,100.0,100.0,50.22,1,2025-04-03
U043,U047,31.79,45.0,50.0,39.4,0,2025-01-20
U043,U011,4.28,45.0,10.0,17.64,0,2025-05-16
U043,U067,0.95,30.0,10.0,11.48,0,2025-01-25
U043,U064,2.88,45.0,10.0,16.94,0,2025-01-30
U043,U073,1.29,10.0,10.0,5.64,0,2025-02-10
U043,U021,60.36,45.0,10.0,45.68,1,2025-06-11
U043,U045,29.59,30.0,50.0,33.8,0,2025-06-24
U043,U059,3.87,30.0,10.0,12.93,1,2025-03-05
U043,U002,5.55,45.0,100.0,36.27,0,2025-07-03
U043,U037,2.62,10.0,50.0,14.31,0,2025-02-24
U043,U054,2.3,45.0,10.0,16.65,0,2025-06-22
U043,U026,4.26,55.0,10.0,20.63,0,2025-04-10
U043,U028,2.23,30.0,10.0,12.12,1,2025-02-04
U043,U061,3.4,45.0,50.0,25.2,0,2025-06-06
U043,U007,28.43,55.0,10.0,32.71,1,2025-03-03
U043,U063,29.65,30.0,50.0,33.83,0,2025-07-05
U043,U029,7.36,30.0,10.0,14.68,0,2025-06-05
U043,U055,3.53,55.0,50.0,28.26,0,2025-06-23
U043,U010,62.07,30.0,100.0,60.03,1,2025-04-27
U043,U036,1.91,55.0,10.0,19.45,0,2025-02-28
U043,U044,65.44,10.0,10.0,37.72,0,2025-03-25
U043,U065,10.77,75.0,100.0,47.88,0,2025-01-27
U044,U001,32.88,100.0,10.0,48.44,0,2025-03-07
U044,U042,2.6,55.0,10.0,19.8,0,2025-06-09
U044,U046,9.63,75.0,10.0,29.31,1,2025-06-21
U044,U071,4.22,75.0,10.0,26.61,1,2025-02-02
U044,U050,1.43,55.0,10.0,19.22,1,2025-05-21
U044,U058,2.06,65.0,100.0,40.53,0,2025-02-08
U044,U026,5.91,100.0,10.0,34.96,1,2025-02-15
U044,U061,1.76,45.0,10.0,16.38,0,2025-06-25
U044,U048,1.4,55.0,100.0,37.2,0,2025-05-21
U044,U038,49.89,45.0,10.0,40.44,1,2025-01-16
U044,U024,0.96,45.0,10.0,15.98,0,2025-04-30
U044,U065,3.78,10.0,10.0,6.89,1,2025-05-13
U044,U016,2.2,75.0,10.0,25.6,0,2025-06-09
U044,U036,1.05,100.0,10.0,32.53,0,2025-03-08
U044,U030,33.0,30.0,10.0,27.5,1,2025-02-26
U044,U040,3.87,45.0,10.0,17.43,0,2025-04-27
U044,U020,47.23,45.0,10.0,39.11,1,2025-02-05
U044,U052,38.3,100.0,10.0,51.15,1,2025-06-05
U044,U027,4.14,55.0,10.0,20.57,0,2025-05-27
U044,U034,1.99,30.0,10.0,11.99,1,2025-04-24
U044,U007,2.9,100.0,10.0,33.45,1,2025-03-04
U044,U041,4.2,55.0,10.0,20.6,1,2025-05-12
U044,U059,5.37,55.0,10.0,21.19,1,2025-04-20
U044,U063,3.04,55.0,10.0,20.02,0,2025-05-16
U044,U002,2.73,45.0,10.0,16.87,0,2025-01-10
U044,U067,2.14,55.0,10.0,19.57,0,2025-02-10
U044,U029,8.52,55.0,10.0,22.76,0,2025-02-20
U045,U041,89.03,45.0,10.0,60.02,1,2025-05-21
U045,U062,3.83,45.0,10.0,17.42,0,2025-06-17
U045,U051,4.11,55.0,100.0,38.55,1,2025-03-30
U045,U023,3.34,55.0,50.0,28.17,0,2025-03-08
U045,U002,5.25,30.0,50.0,21.63,1,2025-03-05
U045,U053,3.01,55.0,10.0,20.0,0,2025-04-17
U045,U007,26.18,45.0,10.0,28.59,1,2025-04-08
U045,U004,4.01,100.0,50.0,42.0,1,2025-04-12
U045,U031,39.92,75.0,10.0,44.46,1,2025-02-11
U045,U071,4.93,55.0,50.0,28.96,1,2025-02-01
U045,U030,5.17,10.0,10.0,7.58,0,2025-06-11
U045,U026,1.14,45.0,10.0,16.07,0,2025-05-11
U045,U018,0.62,45.0,10.0,15.81,1,2025-02-21
U045,U073,7.65,55.0,10.0,22.33,1,2025-06-24
U045,U012,3.71,30.0,100.0,30.85,1,2025-05-08
U045,U061,2.5,55.0,50.0,27.75,0,2025-03-02
U045,U003,3.64,30.0,10.0,12.82,0,2025-05-01
U045,U060,1.48,45.0,10.0,16.24,0,2025-06-09
U045,U057,1.04,100.0,50.0,40.52,0,2025-05-03
U045,U058,61.6,45.0,10.0,46.3,1,2025-05-09
U045,U046,2.06,55.0,10.0,19.53,0,2025-04-24
U045,U052,3.8,45.0,10.0,17.4,0,2025-03-26
U045,U014,1.65,45.0,50.0,24.32,1,2025-06-28
U045,U044,3.61,55.0,10.0,20.31,0,2025-06-04
U045,U020,7.18,55.0,10.0,22.09,0,2025-06-29
U045,U001,3.45,45.0,50.0,25.23,1,2025-03-12
U045,U036,3.32,45.0,10.0,17.16,0,2025-04-15
U046,U043,7.57,10.0,10.0,8.79,0,2025-06-04
U046,U019,27.54,55.0,10.0,32.27,1,2025-07-05
U046,U049,4.0,30.0,100.0,31.0,1,2025-04-29
U046,U028,4.31,65.0,50.0,31.65,0,2025-02-15
U046,U024,30.95,45.0,10.0,30.97,1,2025-05-16
U046,U042,6.57,55.0,10.0,21.79,1,2025-05-11
U046,U050,2.05,55.0,100.0,37.53,0,2025-05-30
U046,U054,2.79,45.0,10.0,16.9,0,2025-04-07
U046,U041,2.78,55.0,50.0,27.89,1,2025-03-25
U046,U032,2.47,55.0,10.0,19.74,1,2025-03-07
U046,U064,4.42,45.0,10.0,17.71,0,2025-02-07
U046,U021,6.37,45.0,10.0,18.68,0,2025-02-15
U046,U073,0.27,75.0,10.0,24.64,0,2025-04-21
U046,U066,10.61,65.0,10.0,26.81,1,2025-03-11
U046,U001,8.98,100.0,10.0,36.49,0,2025-04-26
U046,U070,7.28,45.0,50.0,27.14,0,2025-03-20
U046,U026,43.53,100.0,10.0,53.77,1,2025-02-08
U046,U002,12.31,45.0,10.0,21.66,0,2025-05-04
U046,U015,6.31,75.0,50.0,35.66,1,2025-03-27
U046,U068,39.97,55.0,100.0,56.48,1,2025-02-09
U046,U061,25.67,45.0,10.0,28.34,0,2025-06-12
U046,U006,0.52,55.0,10.0,18.76,0,2025-01-11
U046,U058,0.23,65.0,10.0,21.61,1,2025-01-15
U046,U035,5.93,100.0,10.0,34.97,0,2025-04-08
U046,U048,5.21,55.0,10.0,21.1,1,2025-03-06
U046,U004,34.67,45.0,10.0,32.84,0,2025-01-25
U046,U036,4.56,100.0,10.0,34.28,0,2025-05-20
U047,U009,0.76,55.0,10.0,18.88,0,2025-03-05
U047,U060,1.25,30.0,10.0,11.63,0,2025-01-24
U047,U018,0.87,55.0,10.0,18.93,0,2025-03-06
U047,U031,31.0,30.0,10.0,26.5,0,2025-05-27
U047,U055,6.93,55.0,100.0,39.97,0,2025-03-21
U047,U070,1.62,45.0,10.0,16.31,1,2025-04-07
U047,U051,61.71,45.0,50.0,54.36,1,2025-06-12
U047,U062,2.84,55.0,10.0,19.92,1,2025-05-28
U047,U071,1.28,45.0,50.0,24.14,0,2025-05-19
U047,U053,6.59,65.0,10.0,24.79,0,2025-04-07
U047,U058,3.47,55.0,10.0,20.24,0,2025-04-01
U047,U072,1.98,30.0,100.0,29.99,0,2025-01-23
U047,U007,28.61,30.0,10.0,25.3,1,2025-04-14
U047,U002,4.64,75.0,50.0,34.82,1,2025-06-10
U047,U042,1.99,55.0,50.0,27.5,0,2025-03-15
U047,U030,3.2,55.0,10.0,20.1,1,2025-02-07
U047,U052,3.68,30.0,10.0,12.84,1,2025-02-20
U047,U032,33.48,30.0,10.0,27.74,0,2025-05-31
U047,U048,1.97,30.0,10.0,11.99,0,2025-02-10
U047,U004,3.66,45.0,50.0,25.33,0,2025-03-06
U047,U065,0.88,45.0,50.0,23.94,0,2025-03-02
U047,U038,5.6,45.0,10.0,18.3,0,2025-05-18
U047,U066,11.54,55.0,10.0,24.27,1,2025-05-13
U047,U003,3.38,45.0,10.0,17.19,0,2025-06-08
U047,U045,31.07,30.0,50.0,34.53,0,2025-05-23
U047,U041,31.47,55.0,10.0,34.24,1,2025-01-25
U047,U057,0.82,45.0,100.0,33.91,0,2025-06-23
U048,U034,2.72,45.0,10.0,16.86,0,2025-02-17
U048,U059,2.85,75.0,10.0,25.92,1,2025-03-11
U048,U074,3.2,30.0,10.0,12.6,0,2025-05-13
U048,U016,3.5,55.0,10.0,20.25,0,2025-03-11
U048,U055,2.92,45.0,10.0,16.96,0,2025-01-10
U048,U044,1.4,55.0,100.0,37.2,1,2025-02-01
U048,U032,3.44,45.0,100.0,35.22,1,2025-04-17
U048,U011,5.49,65.0,10.0,24.25,0,2025-04-18
U048,U029,33.92,75.0,10.0,41.46,1,2025-06-07
U048,U003,39.64,30.0,10.0,30.82,0,2025-02-08
U048,U041,1.69,45.0,10.0,16.35,0,2025-05-19
U048,U058,1.55,45.0,100.0,34.28,0,2025-05-11
U048,U012,27.93,30.0,10.0,24.97,1,2025-02-12
U048,U075,2.53,30.0,100.0,30.26,0,2025-05-19
U048,U026,5.21,45.0,10.0,18.11,1,2025-01-10
U048,U047,1.97,30.0,10.0,11.99,0,2025-01-24
U048,U008,1.55,10.0,10.0,5.78,0,2025-03-19
U048,U045,1.11,75.0,10.0,25.05,1,2025-05-28
U048,U068,4.6,45.0,10.0,17.8,0,2025-04-01
U048,U072,29.71,75.0,10.0,39.35,1,2025-04-29
U048,U014,29.87,45.0,10.0,30.43,1,2025-03-20
U048,U069,5.05,75.0,10.0,27.02,1,2025-04-22
U048,U031,1.36,75.0,10.0,25.18,0,2025-03-20
U048,U040,3.25,30.0,10.0,12.63,0,2025-03-25
U048,U054,1.73,55.0,10.0,19.36,0,2025-01-28
U048,U053,4.22,55.0,10.0,20.61,1,2025-01-22
U048,U046,5.21,55.0,10.0,21.1,1,2025-03-27
U049,U046,4.0,30.0,100.0,31.0,0,2025-05-28
U049,U063,2.3,45.0,10.0,16.65,1,2025-03-23
U049,U015,5.19,30.0,50.0,21.59,0,2025-04-25
U049,U026,5.72,45.0,10.0,18.36,1,2025-04-07
U049,U057,2.18,30.0,10.0,12.09,1,2025-02-06
U049,U069,4.89,45.0,10.0,17.95,0,2025-03-08
U049,U007,1.52,45.0,10.0,16.26,0,2025-04-03
U049,U006,3.16,65.0,10.0,23.08,0,2025-06-16
U049,U013,2.47,45.0,10.0,16.73,0,2025-06-02
U049,U021,61.24,55.0,10.0,49.12,0,2025-01-12
U049,U071,5.68,30.0,10.0,13.84,0,2025-03-09
U049,U048,2.32,45.0,10.0,16.66,0,2025-02-27
U049,U023,37.36,30.0,10.0,29.68,0,2025-03-26
U049,U036,4.19,45.0,10.0,17.6,1,2025-02-01
U049,U065,5.3,55.0,10.0,21.15,0,2025-01-24
U049,U024,3.48,55.0,10.0,20.24,0,2025-07-02
U049,U051,4.9,30.0,10.0,13.45,1,2025-03-02
U049,U005,1.53,30.0,10.0,11.76,0,2025-06-08
U049,U027,4.84,65.0,50.0,31.92,1,2025-03-23
U049,U009,59.14,65.0,10.0,51.07,0,2025-03-11
U049,U033,3.41,55.0,10.0,20.2,1,2025-05-05
U049,U039,9.48,45.0,100.0,38.24,0,2025-03-04
U049,U053,35.57,55.0,10.0,36.28,1,2025-04-01
U049,U059,46.62,45.0,100.0,56.81,0,2025-03-15
U049,U050,4.51,45.0,100.0,35.76,0,2025-03-07
U049,U022,6.25,55.0,50.0,29.62,1,2025-03-26
U049,U052,4.83,45.0,10.0,17.91,1,2025-02-19
U050,U048,1.37,75.0,10.0,25.19,0,2025-04-02
U050,U056,2.34,65.0,10.0,22.67,1,2025-04-18
U050,U019,2.12,75.0,10.0,25.56,0,2025-03-18
U050,U071,5.19,55.0,10.0,21.1,0,2025-03-15
U050,U064,59.31,30.0,10.0,40.65,0,2025-05-02
U050,U049,4.51,45.0,100.0,35.76,1,2025-05-05
U050,U047,64.03,30.0,10.0,43.02,1,2025-06-05
U050,U058,32.49,45.0,10.0,31.74,1,2025-01-24
U050,U031,5.01,75.0,100.0,45.01,1,2025-03-02
U050,U034,4.76,45.0,10.0,17.88,1,2025-03-13
U050,U072,1.18,75.0,10.0,25.09,1,2025-02-16
U050,U074,34.83,30.0,10.0,28.41,1,2025-03-03
U050,U006,13.83,45.0,10.0,22.41,1,2025-01-29
U050,U029,5.84,75.0,10.0,27.42,1,2025-01-19
U050,U007,2.2,45.0,10.0,16.6,1,2025-06-16
U050,U022,30.94,65.0,50.0,44.97,1,2025-03-02
U050,U067,7.76,75.0,10.0,28.38,0,2025-05-26
U050,U037,8.59,55.0,10.0,22.8,1,2025-04-28
U050,U075,2.36,30.0,10.0,12.18,0,2025-06-19
U050,U005,0.82,100.0,10.0,32.41,0,2025-04-26
U050,U008,32.49,10.0,100.0,39.24,1,2025-03-20
U050,U068,64.88,45.0,100.0,65.94,1,2025-03-07
U050,U060,2.13,45.0,50.0,24.57,0,2025-01-22
U050,U014,1.23,45.0,10.0,16.12,0,2025-04-14
U050,U063,3.2,75.0,10.0,26.1,0,2025-01-24
